key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Task,19,(6/2) - 1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""2""]",1,0,0,0,18,1,[2.289299999952391],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,7,(3x7) - 12,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,6,1,[2.2972000000477237],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zmxgp,"[""z"",""m"",""x"",""g"",""p""]",0,"[2.2442000000476128,3.0885000000000673,5.55470000004766,6.624700000047596,7.105900000095289,8.25520000004758]",0,XMXGP,3,0,3,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,4,(1x5) - 1,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,3,1,[1.5972000000476783],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,16,(3x8) - 15,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,15,1,[3.3235999999046726],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Task,29,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,0,0,0,28,1,[3.595600000143122],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,33,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,32,1,[2.072700000047689],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,5,(2x3) + 0,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,4,1,[1.8190999999046653],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cwmcl,"[""c"",""w"",""m"",""c"",""l""]",0,"[2.76370000004772,3.199600000143164,4.618700000047738,5.067700000047807,5.458200000047782,6.767400000095449]",1,CWMCL,4,0,4,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Task,39,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",1,0,0,0,38,1,[1.9401000001430475],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Task,19,(6/2) - 1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""2""]",1,0,0,0,18,1,[2.157400000095322],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,40,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,39,1,[1.9990000000000236],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,11,(18/3) - 2,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,10,1,[2.13670000004754],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Task,12,(4x4) - 11,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,0,0,0,11,1,[2.19529999995234],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,28,(2x5) - 6,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,27,1,[2.2310999999047],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hfxrtn,"[""h"",""f"",""x"",""r"",""t"",""n""]",0,"[2.6360999999046726,2.937599999904478,3.905999999999949,4.970099999904505,5.165099999904669,5.771200000047656,9.272900000095206]",1,HFXRTN,5,0,5,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,0,0,0,0,1,[3.2496000001431185],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Task,22,(3x1) + 2,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,0,0,0,21,1,[2.8840000000000146],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,4,(1x5) - 1,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,3,1,[2.5501000001429475],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,17,(2x3) - 6,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,16,1,[2.1047000000476146],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,40,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,39,1,[2.6778000001907003],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,25,(10/5) - 2,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,24,1,[2.1031000001430584],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,33,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,32,1,[1.218900000095573],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jwrlxwk,"[""j"",""w"",""r"",""l"",""x"",""w"",""k""]",0,"[6.205600000143022,7.748400000095444,8.381100000143078,12.517900000095324,14.369900000095413,14.674999999999955,16.410700000047655,18.942900000095506]",0,JWRKXWK,6,0,6,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,38,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,0,0,0,37,1,[3.4712999999524072],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Task,10,(2x5) - 8,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""2""]",1,0,0,0,9,1,[1.6567000000477492],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Task,22,(3x1) + 2,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,0,0,0,21,1,[2.0505000000000564],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,28,(2x5) - 6,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,27,1,[1.7265999999044652],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
